listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:1690681690317654501,Safeway Bakery,"235 Tennant Station, Morgan Hill, CA 95037",safeway,0,0,(408) 776-9861,local.safeway.com,safeway,Safeway,37.1130801,-121.63945,TRUE,TRUE,Bakery,,,,,,
CID:15672188813417921949,Safeway,"235 Tennant Station, Morgan Hill, CA 95037",safeway,4.2,835,(408) 776-9861,local.safeway.com,safeway,Safeway,37.1128003,-121.6393268,TRUE,TRUE,Grocery,,,,,,
CID:17516652112585771678,Safeway,"840 E Dunne Ave, Morgan Hill, CA 95037",safeway,4.3,728,(408) 776-8720,local.safeway.com,safeway,Safeway,37.128725,-121.6364193,TRUE,TRUE,Grocery,,,,,,
CID:10619927439003579983,Safeway Bakery,"840 E Dunne Ave, Morgan Hill, CA 95037",safeway,0,0,(408) 776-8720,local.safeway.com,safeway,Safeway,37.1288501,-121.6362425,TRUE,TRUE,Bakery,,,,,,
CID:4338052012406333066,Safeway Bakery,"2605 The Alameda, Santa Clara, CA 95050",safeway,5,1,(408) 244-6873,local.safeway.com,safeway,Safeway,37.3453865,-121.9364234,TRUE,TRUE,Bakery,,,,,,
CID:11447550380205137813,Safeway,"2605 The Alameda, Santa Clara, CA 95050",safeway,4.1,1329,(408) 244-6873,local.safeway.com,safeway,Safeway,37.3452351,-121.9365793,TRUE,TRUE,Grocery,,,,,,
CID:9669147922435647583,Safeway,"3071 Stevens Creek Blvd, Santa Clara, CA 95050",safeway,3.8,849,(408) 248-3305,local.safeway.com,safeway,Safeway,37.3241784,-121.9495356,TRUE,TRUE,Grocery,,,,,,
CID:4217096500321902687,Safeway Liquor,"3071 Stevens Creek Blvd, Santa Clara, CA 95050",safeway,3,1,(408) 248-3305,safeway.com,safeway,Safeway,37.3242353,-121.9495599,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:6533419735103852225,Signature Cafe,"Santa Clara, CA 95050",safeway,5,1,,,,Safeway,37.3453827,-121.9363228,TRUE,TRUE,Cafe,,,,,,
CID:17315544899396663249,Safeway Liquor,"2718 Homestead Rd, Santa Clara, CA 95051",safeway,5,2,(408) 248-0563,safeway.com,safeway,Safeway,37.3379549,-121.974807,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:17020431413220013347,Safeway Bakery,"2760 Homestead Rd, Santa Clara, CA 95051",safeway,0,0,(408) 248-0563,local.safeway.com,safeway,Safeway,37.338694,-121.973585,TRUE,TRUE,Bakery,,,,,,
CID:12565989799947197567,Safeway,"2760 Homestead Rd, Santa Clara, CA 95051",safeway,4.1,1048,(408) 248-0563,local.safeway.com,safeway,Safeway,37.3379557,-121.9749624,TRUE,TRUE,Grocery,,,,,,
CID:6241133840896038962,Safeway Deli,"3970 Rivermark Plaza, Santa Clara, CA 95054",safeway,3.8,4,(408) 855-0980,local.safeway.com,safeway,Safeway,37.3947357,-121.9476323,TRUE,TRUE,Deli,,,,,,
CID:17164644721565828834,Safeway Liquor,"3970 Rivermark Plaza, Santa Clara, CA 95054",safeway,2.6,5,(408) 855-0980,safeway.com,safeway,Safeway,37.3945639,-121.947654,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:15674674609143556985,"Wayne Chan, Pharm","3970 Rivermark Plaza, Santa Clara, CA 95054",safeway,0,0,(408) 855-0985,safeway.com,safeway,Safeway,37.3948124,-121.9476584,TRUE,TRUE,Pharmacy,,,,,,
CID:12901682764212961567,Safeway Bakery,"3970 Rivermark Plaza, Santa Clara, CA 95054",safeway,1,2,(408) 855-0980,local.safeway.com,safeway,Safeway,37.3947253,-121.9475777,TRUE,TRUE,Bakery,,,,,,
CID:11657882816547379422,Safeway,"3970 Rivermark Plaza, Santa Clara, CA 95054",safeway,4.3,2897,(408) 855-0980,local.safeway.com,safeway,Safeway,37.394745,-121.947634,TRUE,TRUE,Grocery,,,,,,
CID:11028056103242293038,Signature Cafe,"Moreland Way, Santa Clara, CA 95054",safeway,1,1,,safeway.com,safeway,Safeway,37.3948021,-121.9472747,TRUE,TRUE,Deli,,,,,,
CID:2655032283990192382,Safeway Bakery,"2203 Mission St, Santa Cruz, CA 95060",safeway,0,0,(831) 420-0781,local.safeway.com,safeway,Safeway,36.9613584,-122.0452122,TRUE,TRUE,Bakery,,,,,,
CID:10781707398911747653,Safeway,"2203 Mission St, Santa Cruz, CA 95060",safeway,4,1379,(831) 420-0781,local.safeway.com,safeway,Safeway,36.9614221,-122.0452125,TRUE,TRUE,Grocery,,,,,,
CID:12912821187452055026,Safeway,"117 Morrissey Blvd, Santa Cruz, CA 95062",safeway,3.7,1235,(831) 426-7489,local.safeway.com,safeway,Safeway,36.9821189,-122.0074314,TRUE,TRUE,Grocery,,,,,,
CID:4417820164425172950,Safeway Bakery,"253 Mt Hermon Rd, Scotts Valley, CA 95066",safeway,0,0,(831) 438-7431,local.safeway.com,safeway,Safeway,37.0462361,-122.0310922,TRUE,TRUE,Bakery,,,,,,
CID:13997166273388699625,Safeway,"253 Mt Hermon Rd, Scotts Valley, CA 95066",safeway,4.1,573,(831) 438-7431,local.safeway.com,safeway,Safeway,37.0462294,-122.03105,TRUE,TRUE,Grocery,,,,,,
CID:5430669840996203250,Safeway Liquor,"Scotts Valley, CA 95066",safeway,5,1,,safeway.com,safeway,Safeway,37.0462361,-122.0310922,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:7567576541673315978,Safeway,"12876 Saratoga Sunnyvale Rd, Saratoga, CA 95070",safeway,4.2,595,(408) 867-0180,local.safeway.com,safeway,Safeway,37.2812192,-122.03125,TRUE,TRUE,Grocery,,,,,,
CID:6435083560829658652,Safeway Bakery,"12876 Saratoga Sunnyvale Rd, Saratoga, CA 95070",safeway,0,0,(408) 867-0180,local.safeway.com,safeway,Safeway,37.2813058,-122.0311493,TRUE,TRUE,Bakery,,,,,,
CID:18392485571593897837,Safeway Liquor,"Saratoga, CA 95070",safeway,3,1,,safeway.com,safeway,Safeway,37.2810947,-122.0311524,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:122379397658902935,Safeway Bakery,"2720 41st Ave, Soquel, CA 95073",safeway,0,0,(831) 477-7212,local.safeway.com,safeway,Safeway,36.986292,-121.9633029,TRUE,TRUE,Bakery,,,,,,
CID:1028473708894145887,Safeway,"2720 41st Ave, Soquel, CA 95073",safeway,4,1439,(831) 477-7212,local.safeway.com,safeway,Safeway,36.9861086,-121.963284,TRUE,TRUE,Grocery,,,,,,
CID:1435539659999470132,Safeway Bakery,"1305 S Winchester Blvd, San Jose, CA 95117",safeway,0,0,(408) 340-9258,local.safeway.com,safeway,Safeway,37.3009158,-121.9518304,TRUE,TRUE,Bakery,,,,,,
CID:1198154479459287691,Safeway,"1305 S Winchester Blvd, San Jose, CA 95117",safeway,4.4,268,(408) 340-9258,local.safeway.com,safeway,Safeway,37.3008793,-121.9518388,TRUE,TRUE,Grocery,,,,,,
CID:7902933552383779532,Safeway Bakery,"1663 Branham Ln, San Jose, CA 95118",safeway,3,1,(408) 267-0550,local.safeway.com,safeway,Safeway,37.2531262,-121.9083628,TRUE,TRUE,Bakery,,,,,,
CID:3269643434124139898,Safeway,"1663 Branham Ln, San Jose, CA 95118",safeway,4.2,1111,(408) 267-0550,local.safeway.com,safeway,Safeway,37.2530039,-121.9082584,TRUE,TRUE,Grocery,,,,,,
CID:8890278200674237574,Safeway,"4950 Almaden Expy, San Jose, CA 95118",safeway,4.1,1403,(408) 267-1200,local.safeway.com,safeway,Safeway,37.2601835,-121.8744321,TRUE,TRUE,Grocery,,,,,,
CID:8248597294182720530,Safeway Bakery,"4950 Almaden Expy, San Jose, CA 95118",safeway,0,0,(408) 267-1200,local.safeway.com,safeway,Safeway,37.2603624,-121.8745227,TRUE,TRUE,Bakery,,,,,,
CID:10134655829501853951,Safeway Liquor,"San Jose, CA 95118",safeway,5,1,(408) 267-1200,safeway.com,safeway,Safeway,37.2599673,-121.8744059,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:13651728444900594867,Safeway,"6477 Almaden Expy, San Jose, CA 95120",safeway,4.3,699,(408) 268-3511,local.safeway.com,safeway,Safeway,37.2195343,-121.8615049,TRUE,TRUE,Grocery,,,,,,
CID:10462296361453723594,Safeway Liquor,"San Jose, CA 95120",safeway,0,0,,safeway.com,safeway,Safeway,37.2194413,-121.8614202,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:11471786444315728255,Safeway Liquor,"San Jose, CA 95122",safeway,3,1,,safeway.com,safeway,Safeway,37.3315529,-121.8109341,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:4231587600731800943,Safeway Liquor,"5760 Cottle Rd, San Jose, CA 95123",safeway,0,0,,safeway.com,safeway,Safeway,37.2464909,-121.8030608,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:12658489968409999200,Safeway Bakery,"5760 Cottle Rd, San Jose, CA 95123",safeway,0,0,(408) 362-9255,local.safeway.com,safeway,Safeway,37.2464867,-121.8029656,TRUE,TRUE,Bakery,,,,,,
CID:100040193241035412,Safeway,"5760 Cottle Rd, San Jose, CA 95123",safeway,4.3,2152,(408) 362-9255,local.safeway.com,safeway,Safeway,37.2464381,-121.8028647,TRUE,TRUE,Grocery,,,,,,
CID:9183346344039768761,Safeway Liquor,"San Jose, CA 95124",safeway,4.5,2,(408) 267-0550,safeway.com,safeway,Safeway,37.2530451,-121.9082861,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:17582894650598660245,Safeway Liquor,"1489 Bird Ave, San Jose, CA 95125",safeway,5,2,,safeway.com,safeway,Safeway,37.3060154,-121.8906876,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:5450287067804703893,Safeway,"1489 Bird Ave., San Jose, CA 95125",safeway,4.2,982,(408) 878-0691,local.safeway.com,safeway,Safeway,37.3059198,-121.8906907,TRUE,TRUE,Grocery,,,,,,
CID:16580624114193712309,Safeway Bakery,"1530 Hamilton Ave, San Jose, CA 95125",safeway,0,2,(408) 264-1523,local.safeway.com,safeway,Safeway,37.293167,-121.9109534,TRUE,TRUE,Bakery,,,,,,
CID:11257369812147236704,Safeway,"1530 Hamilton Ave, San Jose, CA 95125",safeway,4.3,1359,(408) 264-1523,local.safeway.com,safeway,Safeway,37.2932258,-121.9110373,TRUE,TRUE,Grocery,,,,,,
CID:7760174462721622455,Safeway Liquor,"San Jose, CA 95125",safeway,0,0,,safeway.com,safeway,Safeway,37.2930632,-121.9112044,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:6812347621423097129,Safeway,"1300 W San Carlos St, San Jose, CA 95126",safeway,4,2590,(408) 882-0999,local.safeway.com,safeway,Safeway,37.3228677,-121.9120594,TRUE,TRUE,Grocery,,,,,,
CID:14703108559088739190,Safeway Bakery,"1300 W San Carlos St, San Jose, CA 95126",safeway,0,0,(408) 882-0999,local.safeway.com,safeway,Safeway,37.3228737,-121.9119314,TRUE,TRUE,Bakery,,,,,,
CID:13545316904409983628,Safeway Liquor,"1300 W San Carlos St, San Jose, CA 95126",safeway,3.7,11,(408) 882-0999,safeway.com,safeway,Safeway,37.3229455,-121.9119161,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:4936668058724606361,Safeway Bakery,"5146 Stevens Creek Blvd, San Jose, CA 95129",safeway,0,0,(408) 556-0610,local.safeway.com,safeway,Safeway,37.3206481,-121.9928308,TRUE,TRUE,Bakery,,,,,,
CID:2052865881321558372,Safeway Liquor,"5146 Stevens Creek Blvd, San Jose, CA 95129",safeway,5,1,,safeway.com,safeway,Safeway,37.3204165,-121.9926771,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:14473228211059697511,Safeway,"5146 Stevens Creek Blvd, San Jose, CA 95129",safeway,4.3,961,(408) 556-0610,local.safeway.com,safeway,Safeway,37.3205565,-121.9927269,TRUE,TRUE,Grocery,,,,,,
CID:1159005404410470203,Safeway,"6150 Bollinger Rd, San Jose, CA 95129",safeway,4.1,763,(408) 257-3070,local.safeway.com,safeway,Safeway,37.3096838,-122.0119149,TRUE,TRUE,Grocery,,,,,,
CID:11086965204609388609,Safeway Bakery,"6150 Bollinger Rd, San Jose, CA 95129",safeway,1,1,(408) 257-3070,local.safeway.com,safeway,Safeway,37.3096604,-122.0118184,TRUE,TRUE,Bakery,,,,,,
CID:2242321284271148471,Safeway Liquor,"San Jose, CA 95129",safeway,5,3,,safeway.com,safeway,Safeway,37.3096604,-122.0118184,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:952997186740072935,Safeway Bakery,"2558 Berryessa Rd, San Jose, CA 95132",safeway,0,0,(408) 272-2287,local.safeway.com,safeway,Safeway,37.3880485,-121.8577732,TRUE,TRUE,Bakery,,,,,,
CID:6660975400215460569,Safeway Liquor,"2558 Berryessa Rd, San Jose, CA 95132",safeway,3.8,12,(408) 272-2287,safeway.com,safeway,Safeway,37.3881736,-121.8577986,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:10690825131633197972,Safeway,"2558 Berryessa Rd, San Jose, CA 95132",safeway,3.8,1728,(408) 272-2287,local.safeway.com,safeway,Safeway,37.3881422,-121.8578578,TRUE,TRUE,Grocery,,,,,,
CID:1844618251055874712,Safeway,"1455 Berryessa Rd, San Jose, CA 95133",safeway,4.5,626,(408) 346-6130,local.safeway.com,safeway,Safeway,37.370372,-121.881694,TRUE,TRUE,Grocery,,,,,,
CID:12934416961791620517,Safeway Bakery,"1455 Berryessa Rd, San Jose, CA 95133",safeway,4,2,(408) 346-6130,local.safeway.com,safeway,Safeway,37.3705562,-121.8817252,TRUE,TRUE,Bakery,,,,,,
CID:9004105034049011357,Safeway,"179 Branham Ln, San Jose, CA 95136",safeway,4.2,1140,(408) 227-4961,local.safeway.com,safeway,Safeway,37.2672166,-121.8332545,TRUE,TRUE,Grocery,,,,,,
CID:15658651579807857168,Safeway Bakery,"179 Branham Ln, San Jose, CA 95136",safeway,0,0,(408) 227-4961,local.safeway.com,safeway,Safeway,37.2672559,-121.8332199,TRUE,TRUE,Bakery,,,,,,
CID:12247169670958324723,Safeway Liquor,"179 Branham Ln, San Jose, CA 95136",safeway,5,1,,safeway.com,safeway,Safeway,37.2672236,-121.833371,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:8008376523421605636,Safeway Bakery,"2980 E Capitol Expy, San Jose, CA 95148",safeway,0,0,(408) 274-5957,local.safeway.com,safeway,Safeway,37.3313739,-121.8109862,TRUE,TRUE,Bakery,,,,,,
CID:16664182386973653060,Safeway,"2980 E Capitol Expy, San Jose, CA 95148",safeway,4,1941,(408) 274-5957,local.safeway.com,safeway,Safeway,37.3313923,-121.8108365,TRUE,TRUE,Grocery,,,,,,
CID:5172455489502007124,Safeway,"2808 Country Club Blvd, Stockton, CA 95204",safeway,4.1,2156,(209) 461-5555,local.safeway.com,safeway,Safeway,37.9623635,-121.3374098,TRUE,TRUE,Grocery,,,,,,
CID:4370472220913993614,Safeway Bakery,"2808 Country Club Blvd, Stockton, CA 95204",safeway,0,1,(209) 461-5555,local.safeway.com,safeway,Safeway,37.9621934,-121.3374683,TRUE,TRUE,Bakery,,,,,,
CID:5927941184267482808,Safeway Liquor,"Stockton, CA 95204",safeway,3,1,,safeway.com,safeway,Safeway,37.9625302,-121.3378812,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:16337507264744509777,Safeway Bakery,"6445 Pacific Ave, Stockton, CA 95207",safeway,1,3,(209) 472-8600,local.safeway.com,safeway,Safeway,38.0085178,-121.3214578,TRUE,TRUE,Bakery,,,,,,
CID:14238981840282866904,Safeway,"6445 Pacific Ave, Stockton, CA 95207",safeway,4.2,2527,(209) 472-8600,local.safeway.com,safeway,Safeway,38.008507,-121.3213217,TRUE,TRUE,Grocery,,,,,,
CID:10809504562453080775,Safeway Liquor,"6445 Pacific Ave, Stockton, CA 95207",safeway,0,0,,safeway.com,safeway,Safeway,38.008597,-121.3221994,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:9408393399257306933,Safeway,"2449 W Kettleman Ln, Lodi, CA 95242",safeway,4.3,865,(209) 367-7875,local.safeway.com,safeway,Safeway,38.1176875,-121.3057611,TRUE,TRUE,Grocery,,,,,,
CID:8154467761551943435,Safeway Liquor,"2449 W Kettleman Ln, Lodi, CA 95242",safeway,5,1,,safeway.com,safeway,Safeway,38.1177621,-121.305727,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:13353503639598264941,Safeway Bakery,"2449 W Kettleman Ln, Lodi, CA 95242",safeway,1,1,(209) 367-7875,local.safeway.com,safeway,Safeway,38.1173922,-121.3057767,TRUE,TRUE,Bakery,,,,,,
CID:7538268903588121678,Safeway Liquor,"1187 S Main St, Manteca, CA 95337",safeway,0,0,,safeway.com,safeway,Safeway,37.7867183,-121.219122,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:6131915990663077685,Safeway Bakery,"1187 S Main St, Manteca, CA 95337",safeway,0,0,(209) 824-1144,local.safeway.com,safeway,Safeway,37.7867336,-121.2188396,TRUE,TRUE,Bakery,,,,,,
CID:16649639211341176324,Safeway,"1187 S Main St, Manteca, CA 95337",safeway,4.2,1257,(209) 824-1144,local.safeway.com,safeway,Safeway,37.7866315,-121.2187526,TRUE,TRUE,Grocery,,,,,,
CID:12129159884230477764,Safeway Bakery,"2001 McHenry Ave c, Modesto, CA 95350",safeway,5,1,(209) 571-6280,local.safeway.com,safeway,Safeway,37.671914,-120.9957775,TRUE,TRUE,Bakery,,,,,,
CID:2049239007190745427,Safeway,"2001 McHenry Ave Suite C, Modesto, CA 95350",safeway,4.2,2570,(209) 571-6280,local.safeway.com,safeway,Safeway,37.6718803,-120.995765,TRUE,TRUE,Grocery,,,,,,
CID:5583122054330204060,Safeway Liquor,"Modesto, CA 95350",safeway,3.6,15,(209) 571-6280,safeway.com,safeway,Safeway,37.6719977,-120.9958686,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:63868630719124902,Safeway,"1291 Sanguinetti Rd, Sonora, CA 95370",safeway,4.2,1225,(209) 533-7810,local.safeway.com,safeway,Safeway,37.9736938,-120.362001,TRUE,TRUE,Grocery,,,,,,
CID:3323051296779128118,Safeway Liquor,"1291 Sanguinetti Rd, Sonora, CA 95370",safeway,5,1,,safeway.com,safeway,Safeway,37.9736123,-120.3619882,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:11300834938829968198,Safeway Bakery,"1291 Sanguinetti Rd, Sonora, CA 95370",safeway,0,0,(209) 533-7810,local.safeway.com,safeway,Safeway,37.9737164,-120.3621065,TRUE,TRUE,Bakery,,,,,,
CID:7865790373212233405,Safeway Bakery,"1801 W 11th St, Tracy, CA 95376",safeway,0,0,(209) 830-2950,local.safeway.com,safeway,Safeway,37.7400828,-121.4493674,TRUE,TRUE,Bakery,,,,,,
CID:2485384604850488874,Safeway,"1801 W 11th St, Tracy, CA 95376",safeway,4.2,1284,(209) 830-2950,local.safeway.com,safeway,Safeway,37.740178,-121.4494794,TRUE,TRUE,Grocery,,,,,,
CID:9567853208045984278,Safeway Liquor,"Tracy, CA 95376",safeway,3,1,,safeway.com,safeway,Safeway,37.7399018,-121.4493123,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:7469481521992644136,Safeway,"3051 Countryside Dr, Turlock, CA 95380",safeway,4.4,1653,(209) 669-2725,local.safeway.com,safeway,Safeway,37.5209567,-120.8835037,TRUE,TRUE,Grocery,,,,,,
CID:17563306206718323276,Safeway Liquor,"1211 W College Ave, Santa Rosa, CA 95401",safeway,4,6,(707) 546-6877,safeway.com,safeway,Safeway,38.4466261,-122.7415245,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:17557426961712171071,Safeway,"1211 W College Ave, Santa Rosa, CA 95401",safeway,4.2,1251,(707) 546-6877,local.safeway.com,safeway,Safeway,38.446687,-122.7415005,TRUE,TRUE,Grocery,,,,,,
CID:12701873552773448659,Safeway Bakery,"1211 W College Ave, Santa Rosa, CA 95401",safeway,0,0,(707) 546-6877,local.safeway.com,safeway,Safeway,38.4465717,-122.7414714,TRUE,TRUE,Bakery,,,,,,
CID:4388111494344524362,Safeway Bakery,"1799 Marlow Rd, Santa Rosa, CA 95401",safeway,5,1,(707) 528-3062,local.safeway.com,safeway,Safeway,38.4520542,-122.752896,TRUE,TRUE,Bakery,,,,,,
CID:17933060884365543765,Safeway,"1799 Marlow Rd, Santa Rosa, CA 95401",safeway,4.1,1154,(707) 528-3062,local.safeway.com,safeway,Safeway,38.4520504,-122.7528692,TRUE,TRUE,Grocery,,,,,,
CID:7749068648928365719,Safeway Bakery,"2300 Mendocino Ave, Santa Rosa, CA 95403",safeway,0,0,(707) 569-3100,local.safeway.com,safeway,Safeway,38.4636909,-122.7176081,TRUE,TRUE,Bakery,,,,,,
CID:13845846444637414445,Safeway,"2300 Mendocino Ave, Santa Rosa, CA 95403",safeway,4.1,1729,(707) 569-3100,local.safeway.com,safeway,Safeway,38.4636712,-122.7174085,TRUE,TRUE,Grocery,,,,,,
CID:9730379008769595611,Safeway Liquor,"Santa Rosa, CA 95403",safeway,0,0,,safeway.com,safeway,Safeway,38.4636784,-122.7172883,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:8183598719578902435,Safeway,"2751 4th St, Santa Rosa, CA 95405",safeway,4.1,1064,(707) 522-1455,local.safeway.com,safeway,Safeway,38.4509022,-122.6910317,TRUE,TRUE,Grocery,,,,,,
CID:18210848440360346981,Safeway Bakery,"2751 4th St, Santa Rosa, CA 95405",safeway,0,0,(707) 522-1455,local.safeway.com,safeway,Safeway,38.4510151,-122.6911824,TRUE,TRUE,Bakery,,,,,,
CID:95511082740622520,Safeway,"2785 Yulupa Ave, Santa Rosa, CA 95405",safeway,4.1,481,(707) 524-4646,local.safeway.com,safeway,Safeway,38.4257815,-122.6684797,TRUE,TRUE,Grocery,,,,,,
CID:3938630742515460139,Safeway Bakery,"2785 Yulupa Ave, Santa Rosa, CA 95405",safeway,0,0,(707) 524-4646,local.safeway.com,safeway,Safeway,38.4257973,-122.6685363,TRUE,TRUE,Bakery,,,,,,
CID:13891279675845519767,Safeway Liquor,"2785 Yulupa Ave, Santa Rosa, CA 95405",safeway,3.3,4,(707) 524-4646,safeway.com,safeway,Safeway,38.4257496,-122.6682131,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:452336864042610531,Safeway Liquor,"Santa Rosa, CA 95405",safeway,4,2,,safeway.com,safeway,Safeway,38.4509158,-122.6912372,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:5888709059732907356,Safeway Liquor,"100 Calistoga Rd, Santa Rosa, CA 95409",safeway,0,0,,safeway.com,safeway,Safeway,38.4656042,-122.6517054,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:255913410004249925,Safeway,"100 Calistoga Rd, Santa Rosa, CA 95409",safeway,4,665,(707) 539-1711,local.safeway.com,safeway,Safeway,38.4656483,-122.6516644,TRUE,TRUE,Grocery,,,,,,
CID:14117097442655829593,Safeway Bakery,"100 Calistoga Rd, Santa Rosa, CA 95409",safeway,0,0,(707) 539-1711,local.safeway.com,safeway,Safeway,38.4656768,-122.6516753,TRUE,TRUE,Bakery,,,,,,
CID:17160231467088340812,Safeway Liquor,"14922 Olympic Dr, Clearlake, CA 95422",safeway,4.3,4,,safeway.com,safeway,Safeway,38.9627311,-122.6320808,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:16630912113813450012,Safeway,"14922 Olympic Dr, Clearlake, CA 95422",safeway,3.9,1131,(707) 994-7275,local.safeway.com,safeway,Safeway,38.9627409,-122.6318329,TRUE,TRUE,Grocery,,,,,,
CID:12217490808160994444,Safeway Bakery,"14922 Olympic Dr, Clearlake, CA 95422",safeway,1,1,(707) 994-7275,local.safeway.com,safeway,Safeway,38.9627584,-122.6318078,TRUE,TRUE,Bakery,,,,,,
CID:16216395208537469363,Safeway Bakery,"660 S Main St, Fort Bragg, CA 95437",safeway,0,0,(707) 964-4079,local.safeway.com,safeway,Safeway,39.433457,-123.8054488,TRUE,TRUE,Bakery,,,,,,
CID:14341282332038691879,Safeway Liquor,"660 S Main St, Fort Bragg, CA 95437",safeway,4,2,,safeway.com,safeway,Safeway,39.433457,-123.8054488,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:13051317328945865167,Safeway,"660 S Main St, Fort Bragg, CA 95437",safeway,3.9,1490,(707) 964-4079,local.safeway.com,safeway,Safeway,39.4334995,-123.8054738,TRUE,TRUE,Grocery,,,,,,
CID:7039829746919516170,Safeway Bakery,"16405 CA-116, Guerneville, CA 95446",safeway,0,0,(707) 869-9433,local.safeway.com,safeway,Safeway,38.5008684,-123.0008869,TRUE,TRUE,Bakery,,,,,,
CID:1336985295962573697,Safeway,"16405 CA-116, Guerneville, CA 95446",safeway,3.7,899,(707) 869-9433,local.safeway.com,safeway,Safeway,38.5008095,-123.0007877,TRUE,TRUE,Grocery,,,,,,
CID:15916573698350785622,Safeway Liquor,"Guerneville, CA 95446",safeway,0,0,(707) 869-9433,safeway.com,safeway,Safeway,38.5007608,-123.0007001,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:2850016295465821421,Safeway Bakery,"1115 Vine St, Healdsburg, CA 95448",safeway,0,0,(707) 431-7102,local.safeway.com,safeway,Safeway,38.6092863,-122.8732254,TRUE,TRUE,Bakery,,,,,,
CID:17174689434417254174,Safeway,"1115 Vine St, Healdsburg, CA 95448",safeway,4.1,673,(707) 431-7102,local.safeway.com,safeway,Safeway,38.6091746,-122.8734112,TRUE,TRUE,Grocery,,,,,,
CID:12129606117255695996,Safeway Liquor,"1115 Vine St, Healdsburg, CA 95448",safeway,4.5,2,,safeway.com,safeway,Safeway,38.6092471,-122.8734879,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:6570248794151363677,Safeway Liquor,"1071 Eleventh St #805, Lakeport, CA 95453",safeway,4,2,(707) 263-8072,safeway.com,safeway,Safeway,39.0484256,-122.9255154,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:4776047671154805600,Safeway,"1071 Eleventh St, Lakeport, CA 95453",safeway,4,1308,(707) 263-8072,local.safeway.com,safeway,Safeway,39.0485387,-122.9256244,TRUE,TRUE,Grocery,,,,,,
CID:15760069372558426873,Safeway Bakery,"1071 Eleventh St, Lakeport, CA 95453",safeway,5,1,(707) 263-8072,local.safeway.com,safeway,Safeway,39.0484908,-122.9257232,TRUE,TRUE,Bakery,,,,,,
CID:8929329331325958754,Safeway Bakery,"406 N Main St, Sebastopol, CA 95472",safeway,0,0,(707) 823-1101,local.safeway.com,safeway,Safeway,38.4044524,-122.8270548,TRUE,TRUE,Bakery,,,,,,
CID:5030999287315774250,Safeway Liquor,"406 N Main St, Sebastopol, CA 95472",safeway,4,1,,safeway.com,safeway,Safeway,38.4046675,-122.8271458,TRUE,TRUE,"Beer, Wine & Spirits",,,,,,
CID:490922709620743695,Safeway,"406 N Main St, Sebastopol, CA 95472",safeway,4,801,(707) 823-1101,local.safeway.com,safeway,Safeway,38.4044915,-122.8270553,TRUE,TRUE,Grocery,,,,,,
CID:8192654733401249118,Safeway Bakery,"477 W Napa St, Sonoma, CA 95476",safeway,0,0,(707) 996-0633,local.safeway.com,safeway,Safeway,38.291594,-122.4677124,TRUE,TRUE,Bakery,,,,,,
CID:7178368535574440336,Safeway,"477 W Napa St, Sonoma, CA 95476",safeway,4.1,796,(707) 996-0633,local.safeway.com,safeway,Safeway,38.2915431,-122.4676758,TRUE,TRUE,Grocery,,,,,,
